movie_id,title,overview,language,rating,genres,keywords,is_regional
339403,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",en,7.443,"['Action', 'Crime']","['robbery', 'waitress', 'atlanta', 'crime boss', 'romance', 'heist', 'getaway car', 'on the run', 'shootout', 'bank robbery', 'getaway driver', 'sign languages', 'armed robbery', 'hearing impaired', 'music', 'antagonistic', 'cheerful', 'foreboding', 'joyful', 'urgent']",
76338,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",en,6.51,"['Action', 'Adventure', 'Fantasy']","['superhero', 'based on comic', 'hostile takeover', 'norse mythology', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'mythological place']",
49521,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",en,6.641,"['Action', 'Adventure', 'Science Fiction']","['saving the world', 'flying', 'hope', 'superhero', 'based on comic', 'alien planet', 'superhuman', 'alien invasion', 'super power', 'mysterious force', 'reboot', 'save the day', 'dc extended universe (dceu)', 'save the planet', 'origin story', 'alien spaceship', 'bold', 'defiant', 'vibrant']",
299537,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",en,6.786,"['Action', 'Adventure', 'Science Fiction']","['superhero', 'based on comic', 'alien invasion', 'super power', 'female hero', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'woman director', '1990s', 'alien technology', 'intense', 'joyful']",
480530,Creed II,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",en,7.03,"['Drama', 'Action']","['sports', 'rivalry', 'sequel', 'los angeles, california', 'angry', 'boxing', 'thoughtful', 'reflective', 'dedicated', 'box ring', 'ukraine', 'amused', 'antagonistic', 'apologetic', 'awestruck', 'comforting', 'compassionate', 'excited', 'foreboding', 'sympathetic']",
118,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",en,7.038,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['factory worker', 'london, england', 'based on novel or book', 'chocolate', 'candy', 'overweight child', 'parent child relationship', 'grandparent grandchild relationship', 'teacher', 'tragedy', 'dark fantasy', 'gothic romance', 'candy bar']",
177047,Decoding Annie Parker,The lives of a breast-cancer patient and a researcher who is trying to prove a genetic link to cancer intersect in a groundbreaking study.,en,5.989,['Drama'],"['infidelity', 'genetics', 'dark comedy', 'cancer', 'dna testing']",
598,City of God,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",pt,8.427,"['Drama', 'Crime']","['street gang', 'photographer', 'gangster', 'rio de janeiro', 'gang war', 'ghetto', 'based on true story', 'coming of age', 'introspective', 'conceited']",
777443,The Electric State,"An orphaned teen hits the road with a mysterious robot to find her long-lost brother, teaming up with a smuggler and his wisecracking sidekick.",en,6.485,"['Science Fiction', 'Adventure', 'Action']","['man vs machine', 'artificial intelligence (a.i.)', 'based on novel or book', 'technology', 'dystopia', 'robot', '1990s', 'young', 'missing brother', 'comedy', 'joyful']",
755679,Fast Forever,The eleventh and final installment in The Fast Saga. Plot TBA.,en,0.0,"['Action', 'Crime', 'Thriller']","['sequel', 'racing', 'family', 'cars']",
745,The Sixth Sense,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",en,7.948,"['Mystery', 'Thriller', 'Drama']","['dying and death', 'child abuse', 'philadelphia, pennsylvania', 'sense of guilt', 'afterlife', 'marriage crisis', 'loss of loved one', 'confidence', 'psychology', 'paranormal phenomena', 'single', 'psychological thriller', 'cowardliness', 'single mother', 'school play', 'ghost', 'kids', 'spiritism', 'somber', 'anxious', 'ghost child', 'dramatic', 'suspenseful', 'supernatural thriller']",
235,Stand by Me,"After learning that a boy their age has been accidentally killed near their rural homes, four boys decide to go see the body. Gordie, Vern, Chris, and Teddy encounter a mean junk man and a marsh full of leeches, but they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",en,7.8,"['Crime', 'Drama']","['friendship', 'based on novel or book', 'leech', 'bullying', 'road trip', 'oregon, usa', 'coming of age', 'nostalgic', 'railroad track', 'story within the story', 'flipping coin', 'campfire story', 'pie eating', 'told in flashback', 'kids', '1950s', 'boys', 'coin toss', 'faithful adaptation', 'familiar']",
484641,Anna,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,en,6.7,"['Action', 'Adventure', 'Thriller']","['central intelligence agency (cia)', 'paris, france', 'cold war', 'kgb', 'female assassin', 'lgbt', 'modeling', 'professional assassin', '1990s', 'milan, italy']",
420817,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,en,7.087,"['Adventure', 'Fantasy', 'Romance', 'Family']","['princess', 'hero', 'hustler', 'palace', 'sultan', 'flying carpet', 'musical', 'rags to riches', 'romance', 'monkey', 'family', 'first love', 'based on myths, legends or folklore', 'genie', 'arabian nights', 'live action and animation', 'live action remake', 'hilarious', 'adoring', 'brisk', 'familiar']",
1116201,Iron Lung,"The stars are gone. The planets have disappeared. Only individuals aboard space stations or starships were left to give the end a name -- The Quiet Rapture. After decades of decay and crumbling infrastructure, the Consolidation of Iron has made a discovery on a barren moon designated AT-5. An ocean of blood. Hoping to discover desperately needed resources they immediately launch an expedition. A submarine is crafted and a convict is welded inside. Due to the pressure and depth of the ocean the forward viewport has been encased in metal. If successful, they will earn their freedom. If not, another will follow. This will be the 13th expedition.",en,7.2,"['Horror', 'Science Fiction', 'Mystery']","['future', 'moon', 'submarine', 'expedition', 'post-apocalyptic future', 'hallucination', 'gore', 'space', 'underwater', 'convict', 'based on video game', 'trenches', 'cosmic horror', 'sea creature', 'claustrophobic', 'indie horror', 'slow burn', 'independent film', 'mysterious disappearance', 'body horror', 'blood', 'desolate planet', 'hallucinations', 'eldritch', 'planets', 'awestruck', 'mysterious caves', 'post-apocalyptic']",
810,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",en,6.306,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","['ship', 'island', 'ambush', 'kingdom', 'boarding school', 'liberation of prisoners', 'pregnancy', 'traitor', 'shipwreck', 'stage', 'sadness', 'transformation', 'assault', 'prince', 'villain', 'theater play', 'tricks', 'heir to the throne', 'conciliation', 'sequel', 'teacher', 'best friend', 'dragon', 'cowardliness', 'capture', 'wizard', 'duringcreditsstinger', 'ogre', 'cartoon donkey', 'villains']",
